,area,bbox,centroid,convex_area,convex_image,coords,eccentricity,equivalent_diameter,euler_number,extent,image,label,major_axis_length,max_intensity,mean_intensity,min_intensity,minor_axis_length,orientation,perimeter,solidity,weighted_centroid,slope max_intensity,slope mean_intensity,slope min_intensity,slope weighted_centroid,wslope max_intensity,wslope mean_intensity,wslope min_intensity,wslope weighted_centroid,moments_hu0,weighted_moments_hu0,slope weighted_moments_hu0,wslope weighted_moments_hu0,moments_hu1,weighted_moments_hu1,slope weighted_moments_hu1,wslope weighted_moments_hu1,moments_hu2,weighted_moments_hu2,slope weighted_moments_hu2,wslope weighted_moments_hu2,moments_hu3,weighted_moments_hu3,slope weighted_moments_hu3,wslope weighted_moments_hu3,moments_hu4,weighted_moments_hu4,slope weighted_moments_hu4,wslope weighted_moments_hu4,moments_hu5,weighted_moments_hu5,slope weighted_moments_hu5,wslope weighted_moments_hu5,moments_hu6,weighted_moments_hu6,slope weighted_moments_hu6,wslope weighted_moments_hu6
drift_313,186,"(8949, 2087, 8970, 2102)","(8957.5591397849457, 2094.1559139784945)",230,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 [False False False ...,  True False False]]","[[8949 2094]
 [8949 2095]
 [8949 2096]
 ..., 
 [8968 2099]
 [8968 2100]
 [8969 2099]]",0.5282627735031985,15.389040103942165,1,0.590476190476,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 [False False False ...,  True False False]]",314,17.638720760345446,1.15406,0.800867,0.539574,14.9767015979767,-1.412844441247936,59.8700576851,0.808695652174,"(8957.8326170861419, 2093.9312157569998)",16.0531,6.66585,2.17347,"(8958.8550749876213, 2093.0689618624542)",9.58299,6.58328,4.72026,"(8957.8302651936629, 2093.5724542031048)",0.17991467097321207,0.20937157574949417,0.026104642489049798,0.026755212499614225,0.0008511429666599215,0.0007238949596997827,8.34735608695842e-06,1.004073909193003e-05,0.0006191525606293238,0.0012444444206836673,2.517971575435642e-06,2.231776286793948e-06,0.00014312360676902738,0.0002307598621019883,8.398813415799438e-07,6.598396567333591e-07,3.606906107563193e-08,1.1138557395291082e-07,-1.082313210781882e-12,6.571859049657936e-13,3.3299285163008523e-06,6.300250389916245e-07,-1.5159242663240973e-09,3.1407763790217706e-10,-2.2677127664703728e-08,5.371194662312555e-08,-5.660190574180221e-13,4.574559175385637e-13
drift_314,281,"(8968, 1806, 8999, 1821)","(8983.7259786476861, 1813.8398576512454)",327,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ...,  True False False]
 ..., 
 [False  True  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[8968 1814]
 [8968 1815]
 [8968 1816]
 ..., 
 [8998 1814]
 [8998 1815]
 [8998 1816]]",0.9261118168404027,18.91508160359296,1,0.604301075269,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ...,  True False False]
 ..., 
 [False  True  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",315,31.706014284567424,0.768976,0.668831,0.573306,11.961066162702238,1.39887403710545,79.941125497,0.859327217125,"(8983.6819360700592, 1813.8216592506353)",6.12987,3.79393,2.00098,"(8983.6120583775082, 1813.2211888293048)",4.60382,3.84905,3.26885,"(8983.6032672440815, 1813.7514274361747)",0.25541335532956716,0.37789250961424337,0.0654117827115841,0.06573223800522912,0.036776271876733886,0.08097046160394546,0.002394920942238413,0.0024241134199476863,0.0006456249611336668,0.001964536874265049,6.819422022048303e-06,8.39576990922165e-06,9.255096106130316e-05,0.00024284372781857726,5.190165588995442e-07,6.359682048456129e-07,1.6175992222447392e-08,1.0708255637966787e-07,9.532472601158163e-13,5.031260538376024e-13,1.0554437623645802e-05,3.669363000967163e-05,2.5040385392363503e-08,1.0284400623628793e-08,1.5816579289560218e-08,1.2910435092505227e-07,-2.1155359238929486e-13,1.3807358383772352e-12
drift_315,177,"(8972, 2089, 8994, 2098)","(8982.6327683615818, 2093.1186440677966)",182,"[[False False  True ...,  True False False]
 [False  True  True ...,  True  True False]
 [False  True  True ...,  True  True  True]
 ..., 
 [False  True  True ...,  True  True False]
 [False  True  True ...,  True  True False]
 [False False  True ...,  True False False]]","[[8972 2091]
 [8972 2092]
 [8972 2093]
 ..., 
 [8993 2093]
 [8993 2094]
 [8993 2095]]",0.9123009499859381,15.012108426804138,1,0.893939393939,"[[False False  True ..., False False False]
 [False False  True ...,  True  True False]
 [False  True  True ...,  True  True  True]
 ..., 
 [False  True  True ...,  True  True False]
 [False  True  True ...,  True  True False]
 [False False  True ...,  True False False]]",316,23.52601989501884,1.4722,0.958744,0.503492,9.634385613188595,1.5526823244999577,53.313708499,0.972527472527,"(8982.5631463280079, 2092.8586910785743)",23.9422,8.36747,0.174444,"(8982.6194327847916, 2091.1711419625644)",11.4373,8.86323,4.78887,"(8982.6146025902817, 2092.8693760623028)",0.2282115106795331,0.21593732964045456,0.023398803397699976,0.024260898576240465,0.026458172898827965,0.024960782540367533,0.0003574554146826935,0.00029885252159495717,1.1433691106999783e-05,1.732230309989688e-05,4.670202675811204e-07,2.1614291767350054e-08,2.309571585304198e-06,5.08976346787512e-06,1.7941554989735414e-07,1.1626948968410603e-08,8.35633924785701e-12,-4.7570422665049634e-11,-5.942551949077445e-15,9.532104248797657e-17,1.5900852684586303e-07,-7.697422454761775e-07,-1.907299921652133e-09,1.1688981817531512e-10,-8.427890699195235e-12,-4.589898163793453e-12,-5.159363898085912e-14,-1.577569136182654e-16
drift_316,244,"(9001, 1598, 9023, 1616)","(9011.3319672131147, 1606.7090163934427)",264,"[[False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [False False  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[9001 1614]
 [9002 1606]
 [9002 1607]
 ..., 
 [9022 1604]
 [9022 1605]
 [9022 1606]]",0.8429925023282523,17.625846048215095,1,0.616161616162,"[[False False False ..., False  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [False False  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",317,24.4125119766421,0.87569,0.701498,0.371412,13.132108115568121,1.093219871843605,63.1126983722,0.924242424242,"(9011.387917648286, 1606.6514634412979)",3.1428,1.26315,0.277161,"(9011.2600154898464, 1605.860908992787)",2.65758,1.49401,0.533431,"(9011.0295948396088, 1606.4068540789933)",0.19682966305549798,0.27054520602671334,0.15656966225916868,0.120990718395298,0.011768608275230756,0.02220641350111858,0.007555734975763267,0.003661357658971984,6.466744798287527e-05,0.00015797919740738236,7.323510624586044e-05,5.519055380600062e-08,9.43883828198712e-06,4.966437739544217e-05,4.573075684833417e-05,1.65564508026002e-06,1.9595958244900177e-10,4.2858928160663365e-09,1.3594649308724611e-09,4.199983520607481e-13,4.769028019625033e-07,5.015879459221793e-06,2.6513924791209013e-07,8.215207108296795e-08,-1.2641246727866962e-10,-9.917284539821024e-10,-2.2706449353438723e-09,2.721719913352895e-13
drift_317,378,"(9024, 1564, 9054, 1585)","(9040.9470899470907, 1574.8915343915344)",451,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]","[[9024 1575]
 [9024 1576]
 [9025 1575]
 ..., 
 [9053 1576]
 [9053 1577]
 [9053 1578]]",0.8532809788919772,21.938198374294355,1,0.6,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]",318,33.04143707924131,0.873368,0.689616,0.495753,17.229503892255156,1.2310634232508597,101.497474683,0.838137472284,"(9041.166664865339, 1574.7067426227368)",4.4751,1.89332,0.515672,"(9042.7210145861609, 1573.888709919019)",2.08436,1.16723,0.502317,"(9041.2056130449528, 1574.8810039206326)",0.22959529904674245,0.33253489884230514,0.12561829769903468,0.19474165795870516,0.01727350241390321,0.03582711503014149,0.0042706210188969956,0.013338801129291401,0.0018614481849025767,0.0064889000072177235,0.0005640390195341667,0.0015143678281846818,0.00020027014759159731,0.0009654571467576025,0.00020397528896466286,0.0001872558700190356,7.010218620775237e-08,2.0558907107708792e-06,6.910146415015603e-08,4.223317952080445e-08,1.1215942919765505e-05,0.00012233572262328974,1.1973622734970912e-05,4.964507129263683e-06,1.0018829473985061e-07,1.269936382160515e-06,-3.427753181507236e-09,9.033173496467285e-08
drift_318,161,"(9157, 1694, 9172, 1708)","(9164.5031055900618, 1700.1677018633541)",167,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False  True  True ...,  True  True False]
 [False False  True ..., False False False]
 [False False  True ..., False False False]]","[[9157 1698]
 [9157 1699]
 [9157 1700]
 ..., 
 [9171 1700]
 [9171 1701]
 [9171 1702]]",0.4444302590475006,14.317526556719258,1,0.766666666667,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False  True  True ...,  True  True False]
 [False False  True ..., False False False]
 [False False  True ..., False False False]]",319,15.229422830165255,0.89498,0.720586,0.569851,13.642721871959223,-1.1142227640148348,45.7989898732,0.964071856287,"(9164.5219617143139, 1700.2238486919528)",4.56502,2.50569,0.523898,"(9165.1339341308176, 1699.2806036450384)",2.65721,2.12436,1.53788,"(9164.4232428639662, 1700.3687034985467)",0.16229005427623963,0.21559348661156516,0.06470311889830949,0.07472192425682228,0.0003162689392432774,0.0005419144213629764,0.0004233047469773924,0.00017289622152771346,0.00021702219827383486,0.0005539762531710393,3.868313645309714e-05,2.046108120209086e-05,3.2767025681041073e-07,1.8977835652700092e-06,6.83297455615412e-06,3.9194296781623903e-07,9.901892977955237e-13,3.4217040627055957e-11,-1.0979775703983649e-10,-1.0596457077252782e-12,2.720578893543899e-09,4.167994561248034e-08,-1.2107501744649124e-07,-1.6557864402214867e-10,-2.5796576955072047e-12,5.1143280282759644e-11,-1.689596169118369e-11,3.3032208883481596e-13
drift_319,3712,"(9191, 1684, 9310, 1737)","(9247.3114224137935, 1711.758890086207)",4751,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[9191 1713]
 [9192 1712]
 [9192 1713]
 ..., 
 [9309 1697]
 [9309 1698]
 [9309 1699]]",0.9075934269136062,68.74783771186497,1,0.588552402093,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",320,110.72586141896714,1.16337,0.711069,0.493236,46.48827255430004,-1.4947591779043745,378.184812205,0.781309198064,"(nan, nan)",6.94408,3.28946,0.304432,"(nan, nan)",4.71001,3.17621,1.70526,"(9248.2554995992159, 1710.0581445460309)",0.24281680819058465,,,0.07256317928085969,0.02891383763799784,,,0.0024302471782852533,2.9875180801645007e-06,,,1.405834244859863e-07,2.9651554471991763e-05,,,9.074407081381566e-07,-2.6787468672834613e-10,,,-1.8961879564115128e-13,4.845252865527671e-06,,,4.433251395922454e-08,7.828150290742159e-11,,,2.6285543425933476e-13
drift_320,150,"(9206, 1091, 9227, 1102)","(9215.5200000000004, 1095.3800000000001)",166,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False  True ..., False False False]
 [False False  True ..., False False False]
 [False False False ..., False False False]]","[[9206 1094]
 [9206 1095]
 [9206 1096]
 ..., 
 [9225 1097]
 [9226 1094]
 [9226 1095]]",0.8878258815947653,13.81976597885342,1,0.649350649351,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False False  True ..., False False False]
 [False False  True ..., False False False]
 [False False False ..., False False False]]",321,20.91786684818189,0.835355,0.707682,0.5581,9.625974228880258,1.5328309360225973,51.4558441227,0.903614457831,"(9215.4916932892138, 1095.3575425734373)",8.16431,3.46505,0.747817,"(9215.4065671526332, 1094.2047427712591)",3.89018,2.93695,2.0862,"(9215.8084995761619, 1095.1092053431876)",0.22092355555555576,0.3060160005762333,0.06380364026654911,0.07539022641289768,0.020651818446222252,0.040744973273837824,0.00209095479403656,0.0025386595358895645,0.0007180328188835502,0.0019267512728354812,6.607221390808922e-06,1.1381619658972954e-05,0.00013485471104781504,0.00038256947422348527,2.41145398664451e-06,1.2243749034248216e-07,4.186013084882947e-08,3.282941118482944e-07,-3.1319574009511386e-12,1.4336522908887097e-13,1.8203131997499365e-05,7.271096878984536e-05,3.298843615481243e-08,5.4568076006434625e-09,-2.943086842374418e-09,-1.0337598532815481e-08,9.101816081790769e-12,-1.8353160867324726e-14
drift_321,395,"(9354, 2098, 9392, 2127)","(9372.8025316455696, 2114.359493670886)",713,"[[ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[9354 2098]
 [9355 2098]
 [9355 2099]
 ..., 
 [9391 2116]
 [9391 2117]
 [9391 2118]]",0.8781631215170488,22.42609239636699,1,0.358439201452,"[[ True False False ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",322,41.99354782675673,0.803989,0.663131,0.561997,20.08808807163038,-1.2565955727048748,133.953318806,0.553997194951,"(9372.7543975994067, 2114.2836675034591)",4.51535,1.67418,0.125282,"(9371.4346813215889, 2113.2437039397505)",2.57267,1.57362,0.873221,"(9371.8881891884212, 2114.2439912182713)",0.3428780603562791,0.5193162005127598,0.20789777786853847,0.22267114907669688,0.04630169539131253,0.10667521179811076,0.016695148118756175,0.01924946871830683,0.015500265144272104,0.053617676242639446,0.004299453936195779,0.00489526537256919,0.0024540430613309984,0.00825500355747439,0.00044811732576966823,0.0006060531541360244,-4.001078650583187e-06,-5.53230066228479e-05,-5.518516053800318e-07,-9.184693368222447e-07,-0.00031937165950256165,-0.0017197484373058774,-5.5714272047611844e-05,-7.824554586086997e-05,1.4596937114046532e-05,0.0001646248474511081,-2.8696811436755515e-07,4.961024909377691e-07
drift_322,66,"(9357, 1712, 9367, 1721)","(9361.8484848484841, 1716.2878787878788)",68,"[[False False False ..., False False False]
 [False False False ...,  True False False]
 [False False  True ...,  True  True False]
 ..., 
 [ True  True  True ...,  True  True  True]
 [False  True  True ...,  True  True  True]
 [False False False ...,  True  True False]]","[[9357 1716]
 [9357 1717]
 [9358 1715]
 ..., 
 [9365 1720]
 [9366 1718]
 [9366 1719]]",0.17359941973353632,9.166995688475081,1,0.733333333333,"[[False False False ..., False False False]
 [False False False ...,  True False False]
 [False False  True ...,  True  True False]
 ..., 
 [ True  True  True ...,  True  True  True]
 [False  True  True ...,  True  True  True]
 [False False False ...,  True  True False]]",323,9.400193421607684,0.87927,0.709739,0.493752,9.257464166366072,-0.546788840889238,28.1421356237,0.970588235294,"(9361.7834230108256, 1716.4227336473734)",5.42606,3.77864,1.85873,"(9361.8908561111675, 1716.3956655902032)",3.18831,2.68342,2.03076,"(9361.7899920252839, 1716.1047066885803)",0.16483359768483732,0.23161884216840578,0.04344798597227807,0.05827621546072524,6.359345196427509e-06,3.094168166165071e-05,3.950996703734047e-05,2.092993513462041e-06,0.0005611884776201848,0.0019075253620602839,1.3456984621947971e-05,2.41910684188711e-05,6.746896814117788e-07,2.9911588248626522e-05,5.96753876975913e-08,3.6015014086847594e-07,-1.1273387433416099e-11,-2.512701004404625e-09,2.1358628305951025e-14,9.68928423679347e-13,-8.214920712377926e-10,-1.6375488810297437e-07,-3.731066783583343e-10,-5.206625704637222e-10,-6.727894937844791e-12,6.688460987569163e-09,4.9026470258105215e-14,4.373201744871145e-13
drift_323,69,"(9415, 1073, 9430, 1083)","(9421.2753623188401, 1079.072463768116)",99,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False  True ...,  True  True False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 [False False False ...,  True False False]]","[[9415 1078]
 [9415 1079]
 [9415 1080]
 ..., 
 [9428 1081]
 [9429 1079]
 [9429 1080]]",0.8880811819310891,9.373021315815206,1,0.46,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 ..., 
 [False False False ...,  True  True False]
 [False False False ...,  True  True False]
 [False False False ...,  True False False]]",324,15.94677440878198,0.785962,0.660581,0.559392,7.3305192735249145,-1.4003032842615515,40.591883092,0.69696969697,"(9421.3805601585627, 1079.0843168930724)",6.95087,4.16158,2.57369,"(9421.3495193816216, 1078.7715951138146)",4.51206,4.0328,3.61222,"(9421.2458063872728, 1079.0123204233103)",0.27901823085516675,0.4284199372848683,0.06761546075157526,0.06951440249574665,0.03300379841831343,0.0811689227367228,0.002068038193154163,0.0019928557750126907,0.003970013730070135,0.012918967504094263,5.338557741299296e-05,6.928389917064825e-05,0.0009493169881353196,0.002847806145652314,1.4066819924981995e-05,1.708064379986509e-05,9.662340392550409e-07,7.904264911415342e-06,3.1869010508873075e-10,3.3902242211924263e-10,0.00013781447341924935,0.000626558546323143,5.984446141144198e-07,6.307669345829761e-07,-1.569345727997517e-06,-1.5358883082014046e-05,-2.1687368205684524e-10,-4.799195908892558e-10
